application_number,pta_sequence_number,pta_event_date,pta_event_desc,applicant_delay_duration,uspto_delay_duration,start_pta_sequence_number,term_extension_indicator
07462220,,1992-01-08,Date Forwarded to Examiner,0,0,,1
07462220,,1991-12-17,Response after Non-Final Action,0,0,,1
07462220,,1991-12-17,Affidavit(s) (Rule 131 or 132) or Exhibit(s) Received,0,0,,1
07462220,,1992-01-08,Withdraw Publication/Pre-Exam Abandon,0,0,,1
07462220,,1992-01-08,Mail Notice of Rescinded Abandonment,0,0,,1
07462220,,1992-01-08,Notice of Rescinded Abandonment in TCs,0,0,,1
07462220,,1991-12-17,Mail-Petition Decision - Granted,0,0,,1
07462220,,1991-12-02,Petition Entered,0,0,,1
07462220,,1991-05-21,Mail Abandonment for Failure to Respond to Office Action,0,0,,1
07462220,,1991-05-20,Aband. for Failure to Respond to O. A.,0,0,,1
07462220,,1990-12-19,Case Docketed to Examiner in GAU,0,0,,1
07462220,,1990-10-17,Mail Non-Final Rejection,0,0,,1
07462220,,1990-10-01,Non-Final Rejection,0,0,,1
07462220,,1990-08-10,Case Docketed to Examiner in GAU,0,0,,1
07462220,,1990-07-18,Application Is Now Complete,0,0,,1
07462220,,1990-01-29,Notice Mailed--Application Incomplete--Filing Date Assigned,0,0,,1
07462220,,1990-07-23,Preexamination Location Change,0,0,,1
07466712,,2002-07-02,Mail Notice of Allowance,0,0,,1
07466712,,2002-07-01,Notice of Allowance Data Verification Completed,0,3857,,1
07466712,,2002-05-22,Mail Miscellaneous Communication to Applicant,0,0,,1
07466712,,2002-05-20,Miscellaneous Action with SSP,0,0,,1
07466712,,2002-04-12,Secrecy Order Rescinded,0,0,,1
07466712,,1992-06-15,Claim Preliminary Amendment,0,0,,1
07466712,,1992-06-15,Drawing Preliminary Amendment,0,0,,1
07466712,,2000-12-28,Case Docketed to Examiner in GAU,0,0,,1
07466712,,1995-07-06,Secrecy Order Renewed,0,0,,1
07466712,,1994-07-06,Secrecy Order Renewed,0,0,,1
07466712,,1993-07-06,Secrecy Order Renewed,0,0,,1
07466712,,1992-06-15,Correspondence Address Change,0,0,,1
07466712,,1992-07-07,Secrecy Order Renewed,0,0,,1
07466712,,1991-12-10,Mail D10 Notice (L & R),0,0,,1
07466712,,1991-12-10,D-10 Notice (L & R Case),0,0,,1
07466712,,1991-12-09,Date Forwarded to Examiner,0,0,,1
07466712,,1991-11-26,Response after Final Action,0,0,,1
07466712,,1991-06-12,Mail Final Rejection (PTOL - 326),0,0,,1
07466712,,1991-06-05,Final Rejection,0,0,,1
07466712,,1991-05-09,New or Additional Drawing Filed,0,0,,1
07466712,,1991-05-09,Information Disclosure Statement (IDS) Filed,0,0,,1
07466712,,1991-05-09,Affidavit(s) (Rule 131 or 132) or Exhibit(s) Received,0,0,,1
07466712,,1991-05-21,Date Forwarded to Examiner,0,0,,1
07466712,,1991-05-09,Response after Non-Final Action,0,0,,1
07466712,,1990-11-09,Mail Non-Final Rejection,0,0,,1
07466712,,1990-11-06,Non-Final Rejection,0,0,,1
07466712,,1990-07-06,Secrecy Order Imposed,0,0,,1
07466712,,1990-05-08,Case Docketed to Examiner in GAU,0,0,,1
07466712,,1990-04-21,Application Captured on Microfilm,0,0,,1
07466712,,1990-03-30,Application Is Now Complete,0,0,,1
07466712,,1990-02-20,Notice Mailed--Application Incomplete--Filing Date Assigned,0,0,,1
07481830,,2004-08-18,Mail Notice of Allowance,0,0,,1
07481830,,2004-08-17,Notice of Allowance Data Verification Completed,0,4737,,1
07481830,,2004-08-17,Case Docketed to Examiner in GAU,0,0,,1
07481830,,2004-06-24,Secrecy Order Rescinded,0,0,,1
07481830,,1992-06-15,Claim Preliminary Amendment,0,0,,1
07481830,,1995-08-14,Secrecy Order Renewed,0,0,,1
07481830,,1994-08-16,Secrecy Order Renewed,0,0,,1
07481830,,1993-08-17,Secrecy Order Renewed,0,0,,1
07481830,,1992-08-04,Secrecy Order Renewed,0,0,,1
07481830,,1992-06-15,Correspondence Address Change,0,0,,1
07481830,,1991-08-30,Mail D10 Notice (L & R),0,0,,1
07481830,,1991-08-30,D-10 Notice (L & R Case),0,0,,1
07481830,,1990-12-19,Case Docketed to Examiner in GAU,0,0,,1
07481830,,1990-01-25,Request for Foreign Priority (Priority Papers May Be Included),0,0,,1
07481830,,1990-01-25,Preliminary Amendment,0,0,,1
07481830,,1990-08-06,Secrecy Order Imposed,0,0,,1
07481830,,1990-06-27,Application Captured on Microfilm,0,0,,1
07481830,,1990-06-14,Application Is Now Complete,0,0,,1
07481830,,1990-03-20,Notice Mailed--Application Incomplete--Filing Date Assigned,0,0,,1
07479666,,2002-09-12,Mail Notice of Allowance,0,0,,1
07479666,,2002-09-12,Mail Formal Drawings Required,0,0,,1
07479666,,2002-09-12,Formal Drawings Required,0,0,,1
07479666,,2002-09-12,Notice of Allowance Data Verification Completed,0,0,,1
07479666,,2002-09-12,Case Docketed to Examiner in GAU,0,0,,1
07479666,,2002-09-11,Correspondence Address Change,0,0,,1
07479666,,2002-09-12,Change in Power of Attorney (May Include Associate POA),0,0,,1
07479666,,2001-10-05,Claim Preliminary Amendment,0,0,,1
07479666,,2001-10-05,Drawing Preliminary Amendment,0,0,,1
07479666,,2001-11-16,Correspondence Address Change,0,0,,1
07479666,,2001-11-16,Change in Power of Attorney (May Include Associate POA),0,0,,1
07479666,,1996-01-31,Appeal to Court of Appeals,0,0,,1
07479666,,1996-01-30,Receipt of all Acknowledgement Letters,0,0,,1
07479666,,1996-02-06,Mail Abandonment after Prior Disposal,0,0,,1
07479666,,1996-01-22,Aband. Recorded after Prior Disposal,0,0,,1
07479666,,1995-12-01,Mail PTAB Decision on Reconsideration - Denied,0,0,,1
07479666,,1995-12-01,Dec on Reconsideration - Denied,0,0,,1
07479666,,1995-09-05,Request for Reconsideration of Appeal Dec,0,0,,1
07479666,,1995-07-31,Mail PTAB Decision on Appeal - Affirmed,0,0,,1
07479666,,1995-07-31,PTAB Decision - Examiner Affirmed,0,0,,1
07479666,,1995-02-06,Mail Miscellaneous Communication to Applicant,0,0,,1
07479666,,1995-02-06,Miscellaneous Communication to Applicant - No Action Count,0,0,,1
07479666,,1994-12-02,PTAB Remand to the Examiner,0,0,,1
07479666,,1994-08-17,Request for Oral Hearing,0,0,,1
07479666,,1994-05-31,Mail Reply Brief Noted by Examiner,0,0,,1
07479666,,1994-05-31,Reply Brief Noted by Examiner,0,0,,1
07479666,,1994-05-31,Date Forwarded to Examiner,0,0,,1
07479666,,1994-05-09,Reply Brief Filed,0,0,,1
07479666,,1994-05-09,Miscellaneous Incoming Letter,0,0,,1
07479666,,1994-04-06,Mail Supplemental Examiner's Answer,0,0,,1
07479666,,1994-04-05,2nd or Subsequent Examiner's Answer to Appeal Brief,0,0,,1
07479666,,1994-02-08,Date Forwarded to Examiner,0,0,,1
07479666,,1994-01-13,Reply Brief Filed,0,0,,1
07479666,,1993-12-17,Power to Make Copies and/or Inspect,0,0,,1
07479666,,1993-11-19,Mail Examiner's Answer,0,0,,1
07479666,,1993-11-17,Examiner's Answer to Appeal Brief,0,0,,1
07479666,,1993-09-02,Date Forwarded to Examiner,0,0,,1
07479666,,1993-08-23,Response to Election / Restriction Filed,0,0,,1
07479666,,1993-07-21,Mail Restriction Requirement,0,0,,1
07479666,,1993-07-21,Restriction/Election Requirement,0,0,,1
07479666,,1993-06-07,Information Disclosure Statement (IDS) Filed,0,0,,1
07479666,,1993-04-16,Date Forwarded to Examiner,0,0,,1
07479666,,1993-04-12,Appeal Brief Filed,0,0,,1
07479666,,1993-04-12,Request for Extension of Time - Granted,0,0,,1
07479666,,1992-12-11,Notice of Appeal Filed,0,0,,1
07479666,,1992-09-08,Mail Non-Final Rejection,0,0,,1
07479666,,1992-09-08,Non-Final Rejection,0,0,,1
07479666,,1992-07-01,Case Docketed to Examiner in GAU,0,0,,1
07479666,,1992-06-30,Date Forwarded to Examiner,0,0,,1
07479666,,1992-06-23,Response after Non-Final Action,0,0,,1
07479666,,1992-03-18,Mail Non-Final Rejection,0,0,,1
07479666,,1992-02-18,Non-Final Rejection,0,0,,1
07479666,,1991-05-02,Preliminary Amendment,0,0,,1
07479666,,1991-05-02,Information Disclosure Statement (IDS) Filed,0,0,,1
07479666,,1990-03-29,Information Disclosure Statement (IDS) Filed,0,0,,1
07479666,,1990-10-31,Case Docketed to Examiner in GAU,0,0,,1
07479666,,1990-06-13,Application Is Now Complete,0,0,,1
07479666,,1990-03-20,Notice Mailed--Application Incomplete--Filing Date Assigned,0,0,,1
07479666,,1990-08-06,Preexamination Location Change,0,0,,1
07480745,,2005-06-21,Adjustment of PTE Calculation by PTO,3838,0,,1
07480745,,2005-06-21,Adjustment of PTE Calculation by PTO,0,1919,,1
07480745,,2003-06-02,Mail Notice of Allowance,0,0,,1
07480745,,2003-06-02,Notice of Allowance Data Verification Completed,0,0,,1
07480745,,2003-06-02,Case Docketed to Examiner in GAU,0,0,,1
07480745,,2002-10-16,Mail Interference Decision - Favorable,0,0,,1
07480745,,2002-10-16,Interference Decision on Priority - Favorable,0,1919,,1
07480745,,1997-07-16,Declaration of Interference,0,0,,1
07480745,,1997-02-25,Miscellaneous Incoming Letter,0,0,,1
07480745,,1997-03-05,Mail-Petition Decision - Granted,0,0,,1
07480745,,1997-03-03,Petition Entered,0,0,,1
07480745,,1996-08-13,Drawing(s) Processing Completed,0,0,,1
07480745,,1996-08-09,Drawing(s) Matched to Application,0,0,,1
07480745,,1996-08-08,Drawing(s) Received at Publications,0,0,,1
07480745,,1996-07-09,Mailroom Date of Drawing(s),0,0,,1
07480745,,1996-06-13,Drawing(s) Processing Completed,0,0,,1
07480745,,1996-06-11,Drawing(s) Matched to Application,0,0,,1
07480745,,1996-06-07,Drawing(s) Processing Completed,0,0,,1
07480745,,1996-06-04,Drawing(s) Received at Publications,0,0,,1
07480745,,1996-05-14,Mailroom Date of Drawing(s),0,0,,1
07480745,,1996-05-31,Drawing(s) Matched to Application,0,0,,1
07480745,,1996-05-23,Drawing(s) Received at Publications,0,0,,1
07480745,,1996-05-08,Mailroom Date of Drawing(s),0,0,,1
07480745,,1996-02-08,Mail Notice of Allowance,0,0,,1
07480745,,1996-02-08,Notice of Allowance Data Verification Completed,0,0,,1
07480745,,1996-01-30,Interview Summary Record,0,0,,1
07480745,,1996-01-17,Interview Summary Record,0,0,,1
07480745,,1996-01-16,Notice of Appeal Filed,0,0,,1
07480745,,1996-01-17,Date Forwarded to Examiner,0,0,,1
07480745,,1996-01-16,Response after Final Action,0,0,,1
07480745,,1996-01-16,Request for Extension of Time - Granted,0,0,,1
07480745,,1995-12-19,Interview Summary Record,0,0,,1
07480745,,1995-07-11,Mail Final Rejection (PTOL - 326),0,0,,1
07480745,,1995-07-10,Final Rejection,0,0,,1
07480745,,1995-04-25,Date Forwarded to Examiner,0,0,,1
07480745,,1995-03-17,Response after Non-Final Action,0,0,,1
07480745,,1995-03-17,Request for Extension of Time - Granted,0,0,,1
07480745,,1995-03-17,Miscellaneous Incoming Letter,0,0,,1
07480745,,1995-03-17,Affidavit(s) (Rule 131 or 132) or Exhibit(s) Received,0,0,,1
07480745,,1995-03-27,Affidavit(s) (Rule 131 or 132) or Exhibit(s) Received,0,0,,1
07480745,,1995-03-16,Information Disclosure Statement (IDS) Filed,0,0,,1
07480745,,1994-10-07,Case Docketed to Examiner in GAU,0,0,,1
07480745,,1994-09-15,Mail Notice of Restarted Response Period,0,0,,1
07480745,,1994-09-15,Letter Restarting Period for Response (i.e. Letter re References),0,0,,1
07480745,,1994-08-08,Mail Non-Final Rejection,0,0,,1
07480745,,1994-08-08,Non-Final Rejection,0,0,,1
07480745,,1994-07-20,PTAB Remand to the Examiner,0,0,,1
07480745,,1994-07-12,Notification of Appeal Hearing,0,0,,1
07480745,,1992-11-19,Request for Oral Hearing,0,0,,1
07480745,,1992-05-28,Affidavit(s) (Rule 131 or 132) or Exhibit(s) Received,0,0,,1
07480745,,1992-06-09,Mail Supplemental Examiner's Answer,0,0,,1
07480745,,1992-06-04,2nd or Subsequent Examiner's Answer to Appeal Brief,0,0,,1
07480745,,1992-04-03,Reply Brief Filed,0,0,,1
07480745,,1992-04-03,Request for Extension of Time - Granted,0,0,,1
07480745,,1992-01-29,Mail Examiner's Answer,0,0,,1
07480745,,1992-01-28,Examiner's Answer to Appeal Brief,0,0,,1
07480745,,1992-01-09,Miscellaneous Incoming Letter,0,0,,1
07480745,,1991-12-11,Date Forwarded to Examiner,0,0,,1
07480745,,1991-11-25,Appeal Brief Filed,0,0,,1
07480745,,1991-11-25,Request for Oral Hearing,0,0,,1
07480745,,1991-11-25,Request for Extension of Time - Granted,0,0,,1
07480745,,1991-07-31,Mail Advisory Action (PTOL - 303),0,0,,1
07480745,,1991-07-31,Advisory Action (PTOL-303),0,0,,1
07480745,,1991-07-24,Amendment/Argument after Notice of Appeal,0,0,,1
07480745,,1991-07-24,Notice of Appeal Filed,0,0,,1
07480745,,1991-07-24,Request for Extension of Time - Granted,0,0,,1
07480745,,1991-02-22,Mail Final Rejection (PTOL - 326),0,0,,1
07480745,,1991-02-21,Final Rejection,0,0,,1
07480745,,1990-11-26,Affidavit(s) (Rule 131 or 132) or Exhibit(s) Received,0,0,,1
07480745,,1990-12-12,Date Forwarded to Examiner,0,0,,1
07480745,,1990-11-26,Response after Non-Final Action,0,0,,1
07480745,,1990-11-26,Request for Extension of Time - Granted,0,0,,1
07480745,,1990-05-21,Mail Non-Final Rejection,0,0,,1
07480745,,1990-05-03,Non-Final Rejection,0,0,,1
07480745,,1990-02-15,Preliminary Amendment,0,0,,1
07480745,,1990-03-27,Case Docketed to Examiner in GAU,0,0,,1
07480745,,1990-02-15,Preliminary Amendment,0,0,,1
07480745,,1990-03-24,Application Captured on Microfilm,0,0,,1
07480748,,2005-06-21,Adjustment of PTE Calculation by PTO,3838,0,,1
07488696,,2003-09-16,Mail Corrected Notice of Allowance (Response period NOT restarted),0,0,,1
07488696,,2003-09-16,Corrected Notice of Allowance,0,0,,1
07488696,,2003-09-15,Mail Notice of Allowance,0,0,,1
07488696,,2003-09-15,Mail Formal Drawings Required,0,0,,1
07488696,,2003-08-11,Formal Drawings Required,0,0,,1
07488696,,2003-08-11,Notice of Allowance Data Verification Completed,0,0,,1
07488696,,2003-07-10,Mail Interference Decision - Favorable,0,0,,1
07488696,,2003-07-10,Interference Decision on Priority - Favorable,0,315,,1
07488696,,2002-08-30,Declaration of Interference,0,0,,1
07488696,,2003-07-11,Interference Initial Memo Non-Disposal,0,0,,1
07488696,,2002-11-19,Date Forwarded to Examiner,0,0,,1
07488696,,2002-11-19,to Close the A/R Record and Reset the Status for Expired Suspensions.,0,0,,1
07488696,,2002-03-19,Mail Letter of Suspension,0,0,,1
07488696,,2002-03-19,Suspension - Examiner Initiated,0,0,,1
07488696,,2001-09-27,Date Forwarded to Examiner,0,0,,1
07488696,,2001-09-26,to Close the A/R Record and Reset the Status for Expired Suspensions.,0,0,,1
07488696,,2001-03-20,Correspondence Address Change,0,0,,1
07488696,,2001-02-08,Date Forwarded to Examiner,0,0,,1
07488696,,2001-02-07,to Close the A/R Record and Reset the Status for Expired Suspensions.,0,0,,1
07488696,,1999-12-22,Case Docketed to Examiner in GAU,0,0,,1
07488696,,1998-02-18,Interview Summary Record,0,0,,1
07488696,,1998-01-20,Miscellaneous Incoming Letter,0,0,,1
07488696,,1996-10-09,Interference Initial Memo Disposal,0,0,,1
07488696,,1996-02-26,Miscellaneous Incoming Letter,0,0,,1
07488696,,1996-02-26,Mail Letter of Suspension,0,0,,1
07488696,,1996-02-26,Suspension - Examiner Initiated,0,0,,1
07488696,,1995-08-14,Mail Letter of Suspension,0,0,,1
07488696,,1995-08-14,Suspension - Examiner Initiated,0,0,,1
07488696,,1995-05-08,Miscellaneous Incoming Letter,0,0,,1
07488696,,1994-11-03,Mail Letter of Suspension,0,0,,1
07488696,,1994-11-03,Suspension - Examiner Initiated,0,0,,1
07488696,,1994-11-03,Mail Miscellaneous Communication to Applicant,0,0,,1
07488696,,1994-11-03,Miscellaneous Action with SSP,0,0,,1
07488696,,1994-11-02,Interview Summary Record,0,0,,1
07488696,,1994-11-01,Date Forwarded to Examiner,0,0,,1
07488696,,1994-10-24,Response after Final Action,0,0,,1
07488696,,1994-08-23,Mail Final Rejection (PTOL - 326),0,0,,1
07488696,,1994-08-22,Final Rejection,0,0,,1
07488696,,1994-06-06,Request for Foreign Priority (Priority Papers May Be Included),0,0,,1
07488696,,1994-06-17,Date Forwarded to Examiner,0,0,,1
07488696,,1994-06-06,Response after Non-Final Action,0,0,,1
07488696,,1994-03-04,Mail Non-Final Rejection,0,0,,1
07488696,,1994-02-22,Non-Final Rejection,0,0,,1
07488696,,1992-09-28,Information Disclosure Statement (IDS) Filed,0,0,,1
07488696,,1992-09-14,Miscellaneous Incoming Letter,0,0,,1
07488696,,1992-03-10,Mail Letter of Suspension,0,0,,1
07488696,,1992-03-10,Suspension - Examiner Initiated,0,0,,1
07488696,,1992-03-09,Mail Miscellaneous Communication to Applicant,0,0,,1
07488696,,1992-03-09,Miscellaneous Action with SSP,0,0,,1
07488696,,1992-01-08,Date Forwarded to Examiner,0,0,,1
07488696,,1992-01-02,Response after Non-Final Action,0,0,,1
07488696,,1991-10-08,Mail Non-Final Rejection,0,0,,1
07488696,,1991-10-07,Non-Final Rejection,0,0,,1
07488696,,1991-07-23,Date Forwarded to Examiner,0,0,,1
07488696,,1991-07-15,Response to Election / Restriction Filed,0,0,,1
07488696,,1991-06-25,Mail Restriction Requirement,0,0,,1
07488696,,1991-06-25,Restriction/Election Requirement,0,0,,1
07488696,,1990-11-14,Request for Foreign Priority (Priority Papers May Be Included),0,0,,1
07488696,,1990-06-01,Information Disclosure Statement (IDS) Filed,0,0,,1
07488696,,1990-05-22,Case Docketed to Examiner in GAU,0,0,,1
07488696,,1990-03-24,Application Captured on Microfilm,0,0,,1
07491274,,2003-05-13,Mail Notice of Allowance,0,0,,1
07491274,,2003-05-13,Notice of Allowance Data Verification Completed,0,0,,1
07491274,,2001-02-07,Date Forwarded to Examiner,0,0,,1
07491274,,1998-01-26,Request under Rule 129 to Reopen Prosecution,0,0,,1
07491274,,1998-06-26,Mail-Petition to Revive Application - Granted,0,0,,1
07491274,,1998-01-26,Petition Entered,0,0,,1
07491274,,1997-09-29,Mail Abandonment for Failure to Respond to Office Action,0,0,,1
07491274,,1997-09-29,Aband. for Failure to Respond to O. A.,0,0,,1
07491274,,1997-02-24,Mail Final Rejection (PTOL - 326),0,0,,1
07491274,,1997-02-24,Final Rejection,0,0,,1
07491274,,1996-06-10,Miscellaneous Incoming Letter,0,0,,1
07491274,,1995-11-17,Miscellaneous Incoming Letter,0,0,,1
07491274,,1995-10-06,Miscellaneous Incoming Letter,0,0,,1
07491274,,1996-07-26,Request for Extension of Time - Granted,0,0,,1
07491274,,1996-07-30,Date Forwarded to Examiner,0,0,,1
07491274,,1996-07-26,Response after Non-Final Action,0,0,,1
07491274,,1996-07-30,Withdraw Publication/Pre-Exam Abandon,0,0,,1
07491274,,1996-07-26,Mail Notice of Rescinded Abandonment,0,0,,1
07491274,,1996-07-26,Notice of Rescinded Abandonment in TCs,0,0,,1
07491274,,1995-11-17,Petition Entered,0,0,,1
07491274,,1996-05-23,Case Found,0,0,,1
07491274,,1996-05-10,Official Search Conducted,0,0,,1
07491274,,1996-05-03,Case Reported Lost,0,0,,1
07491274,,1995-07-24,Mail Abandonment for Failure to Respond to Office Action,0,0,,1
07491274,,1995-07-24,Aband. for Failure to Respond to O. A.,0,0,,1
07491274,,1994-12-21,Mail Non-Final Rejection,0,0,,1
07491274,,1994-12-12,Non-Final Rejection,0,0,,1
07491274,,1994-09-22,Date Forwarded to Examiner,0,0,,1
07491274,,1994-09-07,Response after Non-Final Action,0,0,,1
07491274,,1994-09-07,Request for Extension of Time - Granted,0,0,,1
07491274,,1994-03-07,Mail Non-Final Rejection,0,0,,1
07491274,,1994-03-03,Non-Final Rejection,0,0,,1
07491274,,1993-11-15,Correspondence Address Change,0,0,,1
07491274,,1993-12-07,Date Forwarded to Examiner,0,0,,1
07491274,,1993-11-15,Response to Election / Restriction Filed,0,0,,1
07491274,,1993-11-03,Mail Restriction Requirement,0,0,,1
07491274,,1993-10-05,Restriction/Election Requirement,0,0,,1
07491274,,1993-07-09,Date Forwarded to Examiner,0,0,,1
07491274,,1993-04-23,Response after Non-Final Action,0,0,,1
07491274,,1993-04-23,Request for Extension of Time - Granted,0,0,,1
07491274,,1993-07-07,Withdraw Publication/Pre-Exam Abandon,0,0,,1
07491274,,1993-06-28,Mail Notice of Rescinded Abandonment,0,0,,1
07491274,,1993-06-28,Notice of Rescinded Abandonment in TCs,0,0,,1
07491274,,1993-05-23,Petition Entered,0,0,,1
07491274,,1993-04-23,Miscellaneous Incoming Letter,0,0,,1
07491274,,1993-05-17,Mail Abandonment for Failure to Respond to Office Action,0,0,,1
07491274,,1993-05-14,Aband. for Failure to Respond to O. A.,0,0,,1
07491274,,1992-10-23,Mail Non-Final Rejection,0,0,,1
07491274,,1992-08-27,Non-Final Rejection,0,0,,1
07491274,,1992-05-07,Date Forwarded to Examiner,0,0,,1
07491274,,1992-04-28,Response after Non-Final Action,0,0,,1
07491274,,1992-04-28,Request for Extension of Time - Granted,0,0,,1
07491274,,1991-11-26,Mail Notice of Restarted Response Period,0,0,,1
07491274,,1991-11-26,Letter Restarting Period for Response (i.e. Letter re References),0,0,,1
07491274,,1991-11-20,Mail Non-Final Rejection,0,0,,1
07491274,,1991-11-15,Non-Final Rejection,0,0,,1
07491274,,1991-09-16,Date Forwarded to Examiner,0,0,,1
07491274,,1991-09-09,Response to Election / Restriction Filed,0,0,,1
07491274,,1991-08-08,Mail Restriction Requirement,0,0,,1
07491274,,1991-07-29,Restriction/Election Requirement,0,0,,1
07491274,,1991-05-03,Date Forwarded to Examiner,0,0,,1
07491274,,1991-04-01,Response after Non-Final Action,0,0,,1
07491274,,1991-02-11,Mail Non-Final Rejection,0,0,,1
07491274,,1991-01-28,Non-Final Rejection,0,0,,1
07491274,,1990-04-17,Case Docketed to Examiner in GAU,0,0,,1
